Code,Population
16260,243
12057,952
39263,386
36046,4037
54071,169
71406,121
19205,95
11186,52
54495,4344
61248,508
31115,60
34079,9461
2B116,36
1446,1638
89235,870
37144,465
49138,2525
17205,381
31388,335
71135,829
77450,3565
87124,385
46249,124
38404,280
81053,339
2786,139
64381,279
49161,343
36012,352
27338,674
51045,102
54391,1602
38515,2095
28269,1935
51206,112
71391,538
88215,74
80008,904
88202,183
32422,44
76606,187
80279,751
88197,354
15080,160
76570,306
33116,400
25218,167
57232,750
39027,191
63382,428
24252,826
74163,2273
26289,1460
69198,784
83016,10219
33539,4615
87094,529
44114,28534
51213,45
15111,202
3315,1238
84121,290
15121,102
47280,2397
3003,989
39137,409
67455,720
77397,1878
53140,4344
8163,255
25188,733
47276,289
93066,149077
2563,132
64456,49
21607,2352
46297,1231
8005,160
38211,345
59083,239
72034,435
61080,81
11005,1395
78164,850
30210,3528
22118,4291
21088,270
2766,237
21050,210
22105,1170
57468,636
83023,17850
18010,205
28135,1212
14346,703
66154,68
65075,147
32235,163
31529,110
65126,147
2A228,2074
82192,569
12069,263
9255,
60630,217
2681,281
70056,322
95177,1297
7082,195
77256,174
58231,376
62529,1651
38544,31778
62496,229
55472,111
76258,4245
18162,244
87062,463
60340,524
54542,2375
72323,432
47128,1098
91581,923
58252,150
51124,48
23125,92
1360,2096
42103,4947
38141,790
37177,712
30228,1738
10356,320
2503,839
21020,217
35066,8880
76551,891
40289,235
23033,448
1101,149
76650,1181
74206,1079
60141,10591
53141,1193
47131,680
29075,15538
17011,399
11183,248
58248,216
55080,77
56213,1312
55210,37
3279,555
76469,417
26140,755
1167,711
57483,3308
34153,2068
2B356,153
49070,734
27025,941
3015,329
88111,346
72291,955
77252,625
32124,186
59021,1769
69092,8035
54238,264
16142,206
4005,126
49100,473
44033,3270
59647,2564
70430,61
22018,334
21558,927
38073,213
15264,268
65001,299
38076,1992
55490,341
38192,233
80779,815
29031,4708
14326,861
25230,3277
55162,27
41059,6860
12222,204
61143,2446
59386,12622
50419,3167
33372,62
65387,119
60609,933
17085,425
89201,1784
67466,519
60597,1751
38230,1096
61195,208
14708,312
10428,96
27130,434
5184,221
2426,543
28259,341
64231,457
74145,639
88025,66
21102,155
73247,989
32379,212
54001,330
33017,317
1439,96
76585,377
62119,25224
89486,144
80090,155
56039,1001
91175,1640
54144,341
76390,1126
31405,120
81146,239
17237,600
54535,200
78655,652
2B107,124
83147,8
16041,122
84045,454
16141,353
80238,517
36200,1514
88502,108
40074,559
81016,188
12288,1610
76121,357
22287,1477
14593,656
71106,2772
23068,512
62694,190
32133,260
89116,367
50078,444
43204,162
24421,197
51601,176
24318,320
17195,270
24533,76
73271,305
65309,13
89464,5135
41045,1096
62833,67
74285,433
63331,239
3316,1024
33381,3450
17074,1074
86170,358
7068,563
81138,559
10239,568
10231,611
54458,105
57067,2941
71291,967
76666,412
25449,133
19163,365
37165,413
31180,141
66040,44
59307,837
67106,5388
57297,183
33147,473
87044,314
84072,6285
10278,143
21420,175
32333,182
78126,20460
44157,1782
46132,529
28378,486
63265,2242
8458,177
9321,307
72165,1960
62074,237
2A271,3278
18132,142
81019,151
41046,1042
54311,593
63323,186
18126,1357
69014,1110
57694,478
40087,331
2B329,118
24399,111
54141,157
48176,99
70433,1338
53162,973
25374,520
55122,5350
91326,19292
10331,564
89257,6688
23007,239
18082,1020
78072,243
62259,1939
82182,330
59121,663
68132,737
39078,668
6078,326
27378,1150
93061,16993
21361,517
28092,241
42007,216
37255,267
60394,103
79251,725
59339,9521
3159,763
37174,786
59213,475
72041,350
16191,185
66204,328
45338,7078
69093,1226
1234,162
17065,1926
86281,5713
55095,119
62598,673
2724,56
22307,2101
11117,163
27577,427
28245,379
80574,96
33222,618
19015,717
81022,210
4013,616
86117,502
7093,266
18013,299
77080,205
41123,677
11359,484
28062,837
12024,189
78082,615
52445,72
50115,391
43075,77
7052,680
68083,378
25014,934
54380,421
53056,970
76642,255
71071,263
58281,569
32053,188
57436,130
68258,3069
88148,1921
17421,7440
11293,1017
78050,721
56068,304
59103,522
25091,494
50019,412
59551,1704
55399,110
76100,1226
82112,13419
57746,1517
54044,204
61071,168
56123,2339
15105,37
64325,188
88042,79
51262,1747
80585,2284
80604,83
70012,669
25142,338
62279,1399
70332,44
36164,235
10242,151
10398,70
27307,493
71527,184
27038,270
59072,237
60171,171
40138,287
29136,1177
73030,3772
84073,962
62579,545
51058,5039
31394,127
79310,480
14367,451
25231,121
62375,86
15236,590
33476,705
37104,6294
63384,136
60325,2243
90050,249
57153,2168
63174,123
67275,830
5074,196
57517,268
50568,463
31421,4378
80700,883
71348,141
41122,221
36131,459
24499,849
24571,1773
17323,1358
80242,403
88105,218
85164,2420
58150,104
9160,5987
89480,1536
68359,1636
21704,109
38226,1415
2011,1205
79106,398
8351,64
57426,983
34120,6924
80595,263
10214,83
17046,359
60336,182
69278,5585
91654,581
52251,947
21229,99
70124,79
70005,131
2A089,129
18269,649
38131,2023
62757,5843
2B157,22
23209,201
80396,361
14118,109400
73004,430
59060,234
21101,180
33315,1620
14687,199
2809,75
33530,884
27042,86
26079,1547
63123,230
59063,1933
57334,305
27090,3872
44016,1106
11106,5737
51255,16
28270,223
35123,4359
80041,119
2782,212
2A358,50
28171,1019
9091,204
46007,1004
60702,233
38350,548
95355,5779
58038,153
61485,200
62690,227
24215,191
67313,6087
4187,38
47296,155
30162,672
80649,1280
78202,554
12244,904
63297,382
26343,108
21242,316
26275,1678
24038,445
88332,203
27602,5524
1135,2416
10280,845
62532,1256
79102,443
31501,483
59331,3407
65287,683
51407,371
26182,1502
57459,290
60588,397
50275,115
60392,789
21703,43
70432,340
21656,678
39153,797
7025,209
30009,194
86260,315
15169,835
62537,105
57475,609
32301,858
40223,241
35275,5576
33182,759
48095,12464
63104,118
47118,163
22079,2310
18142,645
72378,1366
25575,812
33486,370
70141,116
68038,1202
34080,498
73051,5216
14469,93
33230,550
11030,111
27398,1527
17440,385
53232,312
32415,88
72294,471
57622,1878
33151,926
24449,943
59615,2628
85152,5518
33226,2215
32025,158
70440,30
7063,423
32041,157
91553,7469
36120,659
7211,467
21236,256
68021,4211
69209,593
64175,136
53041,279
80046,48
48071,61
89324,700
71423,445
62433,77
33132,531
25102,48
27567,262
70251,100
85160,3100
55476,430
39252,721
71011,419
54433,232
76707,1187
76522,1277
97125,13942
11140,1275
22379,1603
24051,234
58176,621
60505,905
54209,63
88121,273
13037,9039
61167,2938
6002,45
1257,369
85300,4757
87147,46
65005,446
89006,137
2A092,1175
79269,416
52108,151
11419,68
70425,141
79225,386
58161,140
64238,2137
89023,954
89195,1288
2373,203
74135,570
17130,480
71166,110
45323,211
71033,870
51438,68
45177,243
34160,678
63180,1183
32167,310
26061,709
39472,222
9012,28
77230,157
56013,3893
34063,2718
71070,2150
65459,103
66123,148
43006,123
51453,1093
32212,208
50616,1898
55160,39
62269,709
45093,2663
85211,2585
30103,960
5050,777
2706,576
64226,207
28346,54
80336,79
39127,102
81008,293
26334,148
89005,834
8056,43
85186,1024
50621,77
70264,
54053,154
2413,251
21044,86
62399,676
41253,279
71313,367
48010,364
2697,384
55562,135
71520,1201
88103,79
57215,373
63046,260
86100,3972
86112,1126
43165,1548
61404,667
5070,3549
80099,209
76612,261
88469,101
62544,182
74296,975
46179,140
17212,176
28158,1206
27165,4838
67126,285
7103,303
80132,203
15199,71
67281,4398
11234,193
70048,136
34030,211
7067,327
76591,3117
17239,445
39267,85
45230,755
1106,168
59446,699
42135,552
46230,88
70322,277
17327,324
87158,1378
80157,90
28050,274
28070,3643
51195,786
18254,582
15009,177
39074,200
67066,2625
54456,648
47244,377
2047,108
50359,2961
25631,562
28383,729
53064,949
28324,897
47318,979
27359,282
88528,152
70557,
86015,1312
67339,4231
57431,410
2B364,37
14126,1294
45083,2112
81302,59
24191,171
29122,685
14595,229
16104,456
42271,4699
2629,331
16325,133
61474,3636
31391,455
29033,502
26335,222
66049,7521
17391,2364
44101,6505
47048,1379
2B239,215
13087,5425
62730,1614
95046,146
31148,531
18054,226
16357,139
38101,1074
51336,59
3147,166
33451,509
70519,113
29195,6755
14571,296
31003,1369
18283,83
17355,533
32045,424
78502,5559
85215,3994
82061,176
2749,207
33210,216
62523,5169
51486,349
10157,213
42211,2415
55424,43
21622,241
68066,66970
2046,555
51446,438
62247,550
19035,542
9025,65
8204,70
94081,93963
95612,4560
74133,11423
44068,3673
9253,361
2290,2691
2264,717
62864,632
33219,2729
41296,1414
76101,2819
77253,352
32173,212
82059,291
55344,20
43087,2670
1118,1333
80023,282
50601,4444
71477,473
27376,210
41259,810
8314,855
39401,237
87122,1150
48108,94
57469,583
57451,167
2537,186
64149,218
24167,2569
54417,248
21526,42
80704,383
57649,462
67505,402
59230,5131
29099,816
57582,2175
10399,701
17486,716
62660,452
76647,4780
87008,142
70558,160
51602,60
58290,42
88244,507
2792,155
23060,137
21197,38
76049,261
93049,21941
1039,
49221,836
17250,494
64108,933
42017,530
45127,3277
51468,423
19170,235
27661,409
2572,490
12083,1482
3205,484
65195,127
53018,1278
54537,689
25071,481
43168,119
14205,207
40106,215
91494,4154
2141,1745
48099,2091
58284,42
34343,1229
45109,576
68223,818
2049,752
47241,690
38280,512
29066,1846
62441,206
80259,82
85062,1140
58300,1727
70137,230
51649,10996
78638,5202
63089,1607
57235,1000
66026,1572
27420,159
42150,1283
15088,528
14541,104
47066,798
60032,738
39478,8386
73005,221
50478,418
25612,664
70007,305
12303,248
59668,1630
57072,626
21055,16
83046,2197
19048,349
27517,2153
2A284,396
3176,536
2822,403
30173,1813
57056,189
68157,1360
27610,54
3018,672
55331,73
62900,636
79159,536
17009,1447
68373,301
51243,343
7332,440
33308,280
24280,441
62886,267
31080,1673
54281,888
34137,156
21649,47
38003,1245
80213,566
8175,233
61381,59
80708,155
16002,538
54369,599
67378,4492
15178,133
53246,1748
32276,66
22344,761
13216,15854
55372,359
58238,2296
67459,742
11434,1243
70140,60
39361,198
62411,51
69202,21692
68275,430
33400,328
47266,182
47052,4755
27580,2419
24209,123
35152,9339
15042,234
38276,2706
31531,69
7210,535
80315,531
58211,152
27539,381
90028,379
76116,3975
60071,160
31362,192
60129,1393
16343,306
13076,3573
12242,310
56245,491
77517,2132
80778,120
70394,61
65067,136
26298,424
57193,2322
82060,189
14375,156
52446,234
32119,4108
39210,561
59541,978
35357,301
70279,5365
22316,454
26198,40595
67314,521
80645,572
85077,481
24186,341
64253,418
58305,134
10236,57
52037,360
76268,175
43048,594
17012,168
33211,623
16290,231
64078,247
45253,1718
7206,63
2516,71
59597,695
71100,207
23203,215
15194,103
77132,3066
86003,324
35093,10772
25550,238
16019,1272
3057,197
63391,251
56160,1281
81197,205
22061,1440
2A200,133
50471,250
28208,379
38052,2617
11109,50
80353,158
68061,1047
12118,531
57022,1404
39084,147
2288,345
29130,5130
27035,96
42194,209
33365,192
81007,93
10188,221
34217,6184
21335,109
91661,10291
73073,551
60263,264
24165,402
33383,297
63144,328
3293,296
25101,562
39419,62
38105,2546
8147,70
80733,324
59176,325
59124,2518
2546,197
81006,223
70159,107
57428,2814
78522,910
80790,168
24470,305
40108,925
11320,283
19076,407
2494,132
66022,63
9173,267
38465,1168
51404,112
62461,
2054,516
31299,3880
70384,221
33135,121
34224,1353
57229,162
76091,237
31009,158
63454,562
83058,4673
58164,662
36099,295
17109,1406
62044,885
50445,375
21569,197
2073,722
1383,1634
37092,649
2705,201
50340,180
52292,688
8361,1656
74280,6654
27006,158
91599,1174
25422,164
42189,9843
42098,563
57581,347
64014,672
31057,1597
1102,990
3109,804
62549,
78262,1298
85293,1544
32032,334
70289,202
76668,376
38154,225
36147,137
28405,1123
31468,239
71539,80
47176,167
67203,422
12240,399
47090,358
54108,151
80426,438
54567,360
60633,379
63225,998
8408,517
27565,682
29248,874
87065,6176
61405,484
67557,808
69058,434
54533,2753
40294,1560
51091,136
5048,200
33190,117
25029,266
70115,238
61111,336
32054,379
36088,11159
30346,1786
51302,92
5142,468
54036,1225
3213,266
32239,438
12237,623
34157,12669
57120,130
66160,1220
64069,231
70025,228
51340,552
28124,756
11084,1025
29249,739
1349,525
64496,5900
34283,122
2776,585
24548,271
57129,810
89426,363
51519,37
19121,2246
37047,1252
30119,163
59088,1775
88159,510
92044,68092
39352,146
36006,4786
54370,227
53079,379
1322,5358
83089,636
14558,1118
55545,16890
36010,817
25508,1125
24288,292
52487,61
2A071,235
36013,397
21224,64
2489,359
57032,4616
23146,237
68154,14923
51610,423
60280,102
37188,867
7049,58
71499,4235
21227,493
70565,46
57624,623
53066,1352
16151,924
62043,2064
88209,8832
2A268,90
2B084,247
59210,2137
90005,417
59659,2804
57304,340
42149,5652
62883,197
17436,794
26095,1004
54255,82
49253,1084
37210,842
69023,1715
32236,56
39095,122
80713,302
62180,295
8500,57
64017,291
60594,285
59614,1364
17404,708
27547,845
80681,304
7062,134
76620,272
55137,48
43044,220
88286,94
13103,44194
75105,55252
19067,219
65009,166
24313,43
21370,874
80813,96
29004,5725
80140,116
55105,176
68193,756
54264,363
67498,709
19181,427
26181,246
71494,506
62151,514
17007,314
18263,667
50274,1051
59433,908
25430,43
9024,197
52280,196
12098,502
54373,612
85010,1403
40279,14481
9119,522
79015,188
17063,470
84098,626
46329,327
14009,1394
19043,448
65314,198
21661,1798
2194,173
21052,28
12211,130
63264,240
3267,657
63008,565
8498,383
82072,1007
19164,824
79002,310
77024,374
16263,371
71370,613
89394,79
25473,676
89072,309
21338,142
62505,540
41024,179
48178,274
28368,198
50546,3326
50513,208
12144,141
60267,154
12047,431
2B168,2065
55448,39
71004,1165
30130,815
86088,946
37267,4644
30335,139
1448,381
60270,317
71182,1472
10251,247
14588,350
54591,334
63022,1956
55189,0
71495,864
57547,755
32222,230
57591,9371
70517,452
29071,803
31478,1252
62562,177
3033,183
77188,1025
24257,223
21631,56
56156,365
76126,318
10034,2858
21390,5433
47211,196
62070,264
10094,567
55348,365
43202,52
62601,357
2040,175
7179,136
89233,210
10265,3261
83055,6157
88513,2053
33452,868
76592,785
38150,6835
17454,381
74306,653
71513,1135
94076,60183
21091,53
85304,806
70095,588
76448,1500
7027,1800
12084,1568
57405,47
62703,394
80421,302
2276,122
93057,25804
19013,856
9064,41
57126,317
39019,229
71316,344
59465,765
21682,243
22113,20315
32451,175
87017,468
32468,64
80103,57
27468,584
15131,261
89397,388
25442,709
21437,237
97405,13067
77376,747
54282,150
10068,109
61416,75
42278,141
64410,5695
81025,216
24413,275
12293,124
40073,120
47255,154
26373,261
46104,84
73065,59964
31219,451
71128,84
64072,671
15090,583
15037,1020
32269,515
1109,2398
80742,84
62483,250
55257,61
65328,93
65159,347
17403,762
2A215,749
4144,347
46279,202
58179,243
34056,1208
26276,482
65237,174
68136,357
80391,91
59616,10617
82152,422
54205,2628
30344,5788
27277,771
60685,951
19065,63
80525,183
85235,425
75107,48015
33257,433
25598,518
17468,162
65296,424
86169,370
76357,362
28184,335
58311,236
45147,21804
56146,1482
59012,3099
60062,310
10049,544
64310,481
23240,410
59246,549
62824,233
53027,203
74067,3135
27163,177
85029,2205
72139,1013
63061,512
46011,376
69162,1408
71130,235
7317,1112
77158,194
28382,881
7277,149
72003,10739
52120,180
21231,161830
77168,2186
61160,194
53170,1136
57284,99
86151,194
79255,380
34204,1718
38537,7786
45235,4376
64559,747
64317,2163
71509,452
62724,8552
17429,3316
25038,150
17283,4343
49003,1746
41136,6250
7001,361
59034,2561
60119,1831
41099,475
50360,277
77349,6717
9183,98
2B293,193
76669,425
59127,135
18011,2023
80025,322
57159,3691
72007,504
31546,129
58104,1437
68338,4139
54569,177
36082,253
45168,532
12021,1608
51200,368
27477,686
61060,133
58242,112
29268,1956
75106,40389
67134,173
86145,1107
26114,3289
1420,1626
29218,1669
37060,1359
2B106,9
71200,726
33258,316
27664,530
33528,652
28291,548
89472,427
80064,161
37198,313
30027,2605
52545,98
24307,232
81027,171
31286,653
76222,3996
42126,1238
21309,91
71187,1652
16084,346
80491,67
67330,886
59354,712
69184,969
67301,2340
17047,243
23152,67
35261,231
78070,285
86201,201
50453,792
27097,628
58220,594
63375,178
22320,167
57651,646
17232,1563
60191,620
61379,231
50639,3903
16335,126
86165,5821
63057,256
68254,822
62018,264
60389,221
10125,305
8387,175
16170,388
44176,3203
14214,167
25528,74
4110,957
27162,267
10270,258
17387,2040
41176,749
46112,265
43139,52
80109,329
35120,6061
38560,1528
16164,238
2130,204
65070,485
80561,5935
43216,2439
15041,256
16192,3777
60700,1218
57216,135
77031,1005
66215,201
11051,172
60446,4258
14083,649
17455,707
10027,56
95429,377
51072,230
34035,1072
14723,261
17037,638
85176,1132
64187,242
76467,1300
2799,384
27392,136
48126,379
2550,121
43214,108
77171,6072
45234,116357
7322,1205
31159,482
53025,1079
33385,595
53118,231
77210,2893
69214,1163
51552,266
54195,159
32426,1097
88150,278
71252,363
14184,240
46154,356
62277,2939
77487,11474
30066,617
26170,3294
63158,116
31079,4618
3207,506
25187,512
59222,2278
21688,116
10063,378
37099,1024
47041,688
27413,768
76740,572
28344,254
3308,149
42254,827
2800,310
60448,386
91248,148
10343,6760
69103,880
68173,2231
26217,198
72080,2758
13016,6547
2763,197
92049,46324
76273,569
9207,1437
2751,139
55301,121
3030,933
22135,2448
24177,672
30124,277
51326,1074
24481,542
61374,84
9324,3487
41074,1195
14090,844
2171,91
9098,76
85222,8333
35255,975
80231,152
35160,243
37097,651
64217,522
84104,1436
24146,273
86069,189
36026,582
31520,104
76690,659
8453,90
68102,424
36004,313
53131,179
53034,6302
95450,2058
9120,354
2B242,885
70500,170
38029,2035
22347,1055
25450,89
50368,70
28403,776
13065,3527
2117,64
9340,161
24312,4757
42295,558
54278,103
63372,716
3273,479
70549,78
41291,316
38470,355
82132,1172
24301,372
43093,298
67527,372
25141,124
75115,229713
3118,5610
52039,84
52237,259
69127,3778
2A026,208
51061,149
24532,231
69091,21379
58194,33085
42172,1075
73086,367
58169,14
64316,179
87183,922
79016,763
7336,235
30282,870
25440,398
3142,257
39301,176
14501,237
38077,757
2124,653
53063,470
55114,207
62133,7937
21603,3986
26363,41
39498,658
25201,864
26147,20
80319,320
83054,10014
18259,311
81238,1553
89441,1303
60327,1071
35299,4720
29153,2795
27423,768
88165,2437
33039,31831
38339,2196
24236,968
70168,564
38451,3417
22141,226
4176,113
23144,224
78029,12723
31256,317
38562,7292
33038,893
73031,5175
31489,443
11363,213
46047,169
25570,28
34036,1435
31321,143
60523,895
21563,109
85154,1744
82184,964
38531,572
24144,104
25498,44
23086,240
60289,272
50099,10218
71275,1682
26332,2139
27179,733
30115,256
6153,835
83057,3706
53223,329
25166,76
27062,1639
35318,996
53152,2779
16091,163
77172,934
70449,71
21284,256
60238,1910
84064,3853
8206,356
64113,123
80326,97
40213,647
63351,60
34113,6639
2031,658
37055,803
59162,659
48037,123
66230,2260
8355,369
5035,30
39432,127
46126,220
39448,444
68086,214
67010,1757
9304,26
64339,788
3112,649
37116,583
13213,95112
